Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
7.229908333,11.08090833,16.57085,30.65935,0.12739439,0.277159605,1.920781319,3.336674474,0,62,1,18,0,2,13,30,6,5,0,0,11,0,0,13,8,4,1,0,17,0,5.181818182,12.18181818,0,135,3,54,0,6,33,83,15,17,1,0,36,0,0,36,21,17,1,0,47,0,14.27272727,31.63636364
8.035751667,16.51225167,16.91064667,36.83989667,0.049622191,0.103566885,2.022365667,4.311745738,0,50,1,24,0,0,3,38,5,10,1,0,11,0,0,8,14,7,1,0,26,0,5.636363636,12.45454545,0,106,1,53,0,2,13,87,13,23,1,0,33,0,0,27,25,16,2,0,82,0,15.45454545,28.54545455
7.672723333,12.32922333,15.768765,27.246765,0.02684537,0.094995436,1.902792096,3.20000928,0,42,3,19,0,3,5,20,4,3,0,0,10,0,0,9,8,10,0,0,21,0,4.636363636,9.636363636,0,138,6,50,0,5,23,81,19,20,1,0,37,0,0,28,20,25,1,0,38,0,13.18181818,31.54545455
7.917653333,13.76590333,16.59391,31.96291,0.045715768,0.138632663,1.987552329,3.687937581,0,53,1,36,0,0,7,35,5,6,0,0,12,0,0,12,10,11,0,0,8,0,3.909090909,13.90909091,0,131,8,66,0,3,25,104,17,18,2,0,33,0,0,39,24,25,1,0,38,0,13.45454545,35.09090909
8.873676667,20.56042667,17.75176333,41.18576333,0.000248426,0.00157603,2.16440596,5.019039886,0,57,0,18,0,1,7,45,5,5,0,0,11,0,0,11,9,8,0,0,11,0,3.909090909,13.18181818,0,137,4,59,0,6,34,134,10,13,1,0,38,0,0,31,20,17,2,0,36,0,13.18181818,36.09090909
7.377676667,13.64942667,16.78995833,34.10170833,0.121179872,0.19948722,1.9511134,3.836573492,0,43,1,16,0,1,17,46,3,10,0,0,14,0,0,27,3,7,1,0,16,0,5,13.63636364,0,114,6,69,0,6,37,120,13,21,0,0,39,0,0,48,13,17,1,0,34,0,13,35.90909091
8.156918333,17.41341833,18.08350167,42.30100167,0.097860748,0.176690024,2.121375029,4.80463133,0,40,0,25,0,1,7,23,3,5,0,0,12,0,0,12,4,6,2,0,18,0,4.181818182,10.18181818,0,119,4,60,0,6,29,73,11,14,0,0,39,0,0,30,18,14,3,0,60,0,14.90909091,28.72727273
7.290848333,11.70184833,16.51411833,34.68011833,0.117016339,0.325155225,1.922310476,3.695539736,0,55,7,22,0,0,13,37,9,12,0,0,22,0,0,13,6,3,1,0,17,0,6.818181818,12.90909091,0,122,11,69,0,8,31,90,18,24,1,0,50,0,0,39,11,11,2,0,35,0,14.45454545,33
8.529881667,17.14263167,16.82561167,31.75236167,-0.013916384,-0.079770497,2.062754936,3.991605463,0,56,0,23,0,3,11,38,8,10,0,0,8,0,0,15,7,7,0,0,13,0,4.272727273,13.81818182,0,148,6,74,0,9,30,103,18,29,2,0,35,0,0,29,15,24,3,0,37,0,13.27272727,37.81818182
9.652193333,27.91619333,19.85467,52.70892,0.027715562,-0.059258787,2.395014751,6.574935273,0,45,2,30,0,0,15,36,2,12,1,0,13,0,0,8,5,12,1,0,12,0,4.636363636,13,0,118,5,71,0,6,43,112,14,28,3,0,47,0,0,24,16,18,3,0,45,0,16,34.27272727
8.547465,22.647465,18.76431167,49.81406167,0.088965782,0.09072,2.209134238,5.860508277,0,45,2,16,0,2,8,34,6,13,1,0,16,0,0,12,8,10,2,0,16,0,5.363636364,12,0,101,9,54,0,8,24,90,16,23,1,0,53,0,0,34,18,17,3,0,72,0,17.81818182,29.72727273
8.612421667,18.39792167,18.5755,46.81425,0.072711726,0.214003357,2.201184064,5.234645528,0,39,1,30,0,3,7,31,9,10,0,0,10,0,0,9,10,6,0,0,18,0,5,11.63636364,0,132,5,81,0,7,26,76,18,22,0,0,27,0,0,27,22,19,1,0,60,0,14.45454545,33.09090909
8.056106667,17.85585667,18.036455,44.636455,0.106686246,0.199942887,2.108328013,5.020811167,0,49,4,13,0,4,8,48,9,6,0,0,12,0,0,16,9,8,0,0,20,0,5.636363636,13.09090909,0,117,6,50,0,9,18,105,17,14,1,0,39,0,0,33,21,17,0,0,249,0,31.90909091,31.36363636
8.13089,16.76614,18.50236667,43.11111667,0.121097301,0.222189482,2.150179762,4.803881,0,59,1,25,0,2,5,31,3,6,0,0,14,0,0,11,5,5,1,0,12,0,3.727272727,12.63636364,0,130,8,79,0,5,18,73,14,15,1,0,43,0,0,33,20,17,1,0,44,0,13.54545455,32
8.853423333,18.98092333,18.427455,46.576205,0.039105147,0.184951916,2.212927998,5.272019051,0,49,1,23,0,0,8,37,2,3,0,0,12,0,0,11,3,1,2,0,23,0,4.636363636,11.27272727,0,128,5,60,0,6,23,101,8,15,1,0,39,0,0,33,18,8,2,0,72,0,15.27272727,31.90909091
8.587878333,18.69062833,18.31205,41.8913,0.062051673,0.10766062,2.179197169,4.89485237,0,60,4,33,0,1,11,34,7,9,0,0,13,0,0,11,1,5,1,0,10,0,4.272727273,13.90909091,0,129,9,76,0,7,27,81,17,22,2,0,32,0,0,36,12,15,2,0,66,0,15.18181818,33.27272727
8.415378333,18.19987833,17.55473833,38.46248833,0.041241382,0.053629699,2.106351142,4.592488196,0,47,2,24,0,0,15,30,2,11,1,0,15,0,0,8,7,9,2,0,13,0,5.181818182,11.72727273,0,158,6,72,0,7,28,75,10,23,2,0,39,0,0,23,21,17,3,0,43,0,13.81818182,34.09090909
8.298676667,17.83992667,17.17030333,36.28605333,0.033368659,0.016706143,2.066616496,4.395980361,0,41,0,35,0,1,11,34,4,8,0,0,18,0,0,7,5,5,0,0,9,0,4.272727273,11.90909091,0,121,5,91,0,3,27,89,11,15,1,0,37,0,0,26,19,16,1,0,36,0,12.45454545,32.81818182
7.924841667,17.19284167,17.70259333,42.79059333,0.104668845,0.196419571,2.070991006,4.820314366,0,46,2,16,0,2,8,44,8,7,0,0,20,0,0,13,3,4,0,0,18,0,5.363636364,12,0,120,6,54,0,4,19,99,20,23,0,0,42,0,0,35,15,14,0,0,61,0,14.81818182,31.72727273
8.386486667,19.47748667,18.449855,47.765605,0.09088861,0.184455565,2.170435331,5.40776995,0,57,3,29,0,5,2,33,6,11,0,0,5,0,0,11,9,5,0,0,16,0,3.727272727,13.72727273,0,121,5,54,0,7,16,84,21,28,1,0,31,0,0,33,26,19,2,0,70,0,15.63636364,31.45454545
8.309886667,19.29438667,19.05659667,50.33109667,0.127872955,0.233301559,2.208481035,5.58195531,0,44,4,19,0,1,6,34,6,13,0,0,21,0,0,11,8,4,0,0,25,0,6.363636364,11.45454545,0,103,9,72,0,4,27,89,12,22,0,0,45,0,0,27,14,9,1,0,83,0,17.36363636,29.63636364
7.844133333,14.79113333,16.76706167,32.30906167,0.064340134,0.08439722,1.993523592,3.810746772,0,51,1,34,0,0,3,33,4,8,0,0,7,0,0,9,6,7,0,0,13,0,3.090909091,12.90909091,0,338,4,75,0,3,13,76,17,19,2,0,34,0,0,30,22,23,0,0,40,0,12,51.27272727
7.203908333,11.04690833,16.77544167,31.80469167,0.141136373,0.305328381,1.933594084,3.418953792,0,43,1,23,0,0,8,51,3,4,0,0,17,0,0,13,11,6,1,0,11,0,4.727272727,12.72727273,0,117,9,67,0,5,27,105,12,17,0,0,36,0,0,38,25,21,3,0,33,0,13.18181818,33.63636364
8.336623333,17.41887333,17.70006,42.55506,0.058011856,0.1813489,2.10974986,4.824111724,0,37,1,16,0,1,10,46,1,3,0,0,16,0,0,7,9,5,1,0,18,0,5.090909091,10.45454545,0,109,4,60,0,6,22,98,13,11,1,0,39,0,0,23,21,17,1,0,53,0,14,29.45454545
9.26861,23.92511,20.12151667,58.42651667,0.078736444,0.181018778,2.378652941,6.624238367,0,53,3,21,0,2,9,29,5,5,1,0,15,0,0,15,8,5,1,0,17,0,5.363636364,11.81818182,0,142,7,55,0,7,16,82,16,12,1,0,41,0,0,46,18,17,3,0,65,0,15.18181818,32.81818182
7.218958333,13.59520833,16.97034167,37.27609167,0.149226518,0.270566858,1.949566079,4.068400324,0,34,2,30,0,1,5,36,6,5,0,0,12,0,0,7,4,8,0,0,13,0,3.818181818,11,0,99,4,82,0,4,18,79,18,17,0,0,37,0,0,27,21,22,2,0,60,0,14.54545455,30
8.978966667,24.82246667,18.8125,50.0725,0.045425471,0.008538952,2.253544458,6.085520022,0,47,1,19,0,0,10,34,7,14,0,0,11,0,0,15,7,7,0,0,16,0,4.727272727,12.36363636,0,108,2,52,0,3,26,85,17,20,2,0,32,0,0,46,19,24,0,0,67,0,15,30.72727273
8.959378333,17.56862833,18.32329167,43.11079167,0.022077638,0.184954502,2.21517427,4.879759297,0,67,1,33,0,0,8,36,5,10,1,0,10,0,0,12,6,12,0,0,14,0,4.090909091,15.45454545,0,172,5,64,0,4,26,87,16,24,2,0,38,0,0,42,20,22,1,0,47,0,14.09090909,37.72727273
8.668955,22.127205,18.68059833,47.86434833,0.071876088,0.075420192,2.214376383,5.665761703,0,50,2,19,0,2,9,29,8,8,0,0,12,0,0,12,5,7,0,0,12,0,4.363636364,11.54545455,0,126,8,55,0,7,20,77,22,21,1,0,41,0,0,40,15,20,2,0,38,0,13.36363636,31.45454545
7.133125,10.960875,16.73330167,35.54380167,0.147433646,0.383246896,1.923753531,3.68992602,0,48,3,27,0,1,11,45,7,8,0,0,11,0,0,14,8,6,0,0,17,0,5.181818182,13.54545455,0,138,6,62,0,7,25,88,18,19,1,0,41,0,0,36,18,14,0,0,51,0,14.54545455,33.09090909
8.233103333,15.67485333,17.23650667,35.73900667,0.04469003,0.122815389,2.065356122,4.150364219,0,43,2,19,0,1,12,42,5,5,0,0,9,0,0,18,6,4,1,0,17,0,4.727272727,12,0,120,6,71,0,5,33,102,11,16,1,0,38,0,0,40,20,21,2,0,68,0,16.27272727,34.09090909
9.52438,24.18613,18.31578833,44.63428833,-0.04001857,-0.08374664,2.268054294,5.619392007,0,43,1,31,0,0,12,34,2,5,0,0,17,0,0,19,8,8,0,0,11,0,4.636363636,12.72727273,0,113,4,82,0,4,32,95,8,16,2,0,46,0,0,43,17,19,3,0,49,0,14.63636364,33.81818182
7.321721667,15.70772167,16.04457333,28.87657333,0.087327346,-0.087921443,1.890180943,3.641219839,0,60,1,31,0,3,10,21,6,14,0,0,13,0,0,7,9,5,0,0,8,0,4.272727273,12.81818182,0,140,5,59,0,7,30,68,18,21,1,0,40,0,0,27,19,13,0,0,53,0,15.09090909,30.45454545
8.034988333,17.38298833,17.07974667,35.94874667,0.0591209,0.032901564,2.034916106,4.327582712,0,60,1,18,0,1,17,46,4,6,0,0,11,0,0,23,8,5,2,0,11,0,4.909090909,14.45454545,0,354,5,58,0,6,27,91,10,18,1,0,35,0,0,51,24,18,2,0,41,0,13.18181818,54.18181818
8.946613333,22.67511333,19.37382667,54.54882667,0.076422693,0.168630575,2.292385141,6.216554635,0,40,3,11,0,1,8,37,6,8,0,0,8,0,0,12,5,7,0,0,18,0,4.363636364,10.54545455,0,107,8,46,0,5,21,91,16,27,0,0,32,0,0,33,13,17,2,0,57,0,13.54545455,29.63636364
7.841403333,14.79215333,17.59887667,37.41962667,0.108874563,0.209390651,2.055357041,4.192326483,0,40,2,30,0,0,6,33,7,9,0,0,11,0,0,5,9,6,1,0,18,0,4.909090909,11.18181818,0,102,7,72,0,2,23,89,23,20,1,0,43,0,0,19,26,21,2,0,49,0,15.81818182,29.54545455
7.818755,15.247005,16.58077167,33.37452167,0.056888888,0.086308703,1.977217405,3.933397265,0,62,1,50,0,3,12,46,3,7,0,0,14,0,0,13,6,6,0,0,20,0,5.090909091,17,0,152,7,79,0,6,31,82,14,19,0,0,39,0,0,33,14,16,1,0,66,0,15.63636364,35.18181818
8.352553333,19.34755333,18.005075,42.757075,0.072200107,0.095001081,2.134024733,5.021613605,0,47,1,26,0,1,15,38,2,4,1,0,18,0,0,11,5,6,1,0,21,0,5.818181818,12.09090909,0,131,6,66,0,4,23,74,17,21,1,0,37,0,0,29,11,13,2,0,66,0,14.81818182,30.72727273
7.460085,14.206585,17.93187833,43.10787833,0.167952753,0.340882198,2.04414767,4.561546322,0,55,1,14,0,2,11,32,8,9,0,0,10,0,0,14,12,7,0,0,22,0,5.818181818,12.09090909,0,137,6,67,0,6,27,103,20,19,0,0,41,0,0,32,23,14,0,0,63,0,16.36363636,34.36363636
9.140595,21.271345,17.91243667,41.30218667,-0.020586442,-0.03003481,2.201645785,5.094971921,0,53,1,21,0,1,5,37,2,4,0,0,11,0,0,11,8,8,1,0,16,0,4,12.27272727,0,186,3,69,0,4,19,92,10,14,1,0,29,0,0,28,17,21,2,0,44,0,11.36363636,37.63636364
7.84005,15.1793,16.805755,33.298755,0.066980329,0.088296244,1.996025677,3.921337777,0,55,2,37,0,2,6,29,2,11,0,0,17,0,0,11,6,8,0,0,10,0,3.909090909,13.90909091,0,133,4,58,0,8,22,82,11,25,1,0,49,0,0,44,20,19,2,0,35,0,13.09090909,33.54545455
8.064486667,14.62598667,17.045735,35.180735,0.053782466,0.168522962,2.035167342,4.009485468,0,50,2,30,0,2,13,37,5,4,0,0,11,0,0,11,6,10,0,0,23,0,5.454545455,13.09090909,0,124,9,83,0,6,26,93,16,16,1,0,39,0,0,38,14,19,1,0,53,0,14.45454545,34.45454545
8.91884,19.92059,18.20241333,45.80716333,0.020037636,0.130241274,2.202316908,5.303490599,0,36,1,19,0,3,12,31,1,4,0,0,16,0,0,8,9,7,0,0,17,0,5.090909091,9.818181818,0,113,4,45,0,10,20,98,8,17,1,0,63,0,0,31,24,25,0,0,49,0,15.36363636,30.81818182
8.13831,16.78806,17.44302667,37.68827667,0.066869511,0.109109703,2.071806082,4.401160967,0,44,0,18,0,1,7,41,3,6,0,0,12,0,0,13,8,6,1,0,17,0,4.363636364,11.72727273,0,110,7,81,0,9,22,99,15,15,0,0,46,0,0,27,20,17,1,0,50,0,14.63636364,32.54545455
7.6159,14.6359,16.65127333,31.29852333,0.085247134,0.064754599,1.963293235,3.720631538,0,44,1,33,0,1,6,23,1,7,0,0,10,0,0,12,7,6,0,0,17,0,3.818181818,11.45454545,0,134,10,92,0,6,25,84,10,21,1,0,39,0,0,25,16,17,0,0,46,0,13.36363636,34.45454545
