Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,45,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,7,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,0,10
0,0,0,0,10
0,0,5,0,10
0,0,0,0,10
0,180,0,0,10
0,226,0,0,10
0,0,0,0,10
0,0,0,0,10
0,240,0,59,10
0,0,0,0,10
0,0,0,0,10
0,74,0,0,10
0,0,0,57,10
0,180,0,0,10
0,0,0,0,10
0,0,0,39,10
0,0,0,31,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,77,7,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,31,0,10
0,240,0,0,10
0,0,0,42,10
0,0,22,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,20,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,300,0,0,11
0,300,45,0,11
0,175,4,0,11
0,300,45,0,11
0,175,4,0,11
0,0,0,56,11
0,156,0,0,11
0,300,53,0,11
0,180,0,57,11
0,300,45,0,11
0,175,4,0,11
0,0,0,56,11
0,156,0,0,11
0,300,53,0,11
0,180,0,57,11
0,290,3,0,11
0,0,0,0,11
0,80,0,0,11
0,180,29,0,11
0,32,47,0,11
0,240,10,0,11
0,180,46,0,11
0,300,57,0,11
0,138,33,0,11
0,180,0,59,11
0,212,47,0,11
0,180,0,0,11
0,145,35,0,11
0,0,19,0,11
0,180,15,30,11
0,240,0,9,11
0,9,33,0,11
0,179,0,0,11
0,300,32,0,11
0,300,13,0,11
0,180,28,0,11
0,94,0,0,11
0,119,13,21,11
0,0,36,0,11
0,180,20,0,11
0,180,1,0,11
0,300,0,0,11
0,180,0,0,11
0,180,0,0,11
0,262,0,0,11
0,167,0,0,11
0,240,43,0,11
0,180,45,0,11
0,240,7,0,11
0,180,52,0,11
0,63,33,0,11
0,163,0,0,11
0,180,48,0,11
0,300,16,0,11
0,83,41,0,11
0,240,5,0,11
0,111,2,0,11
0,93,0,0,11
0,233,0,0,11
0,240,51,0,11
0,182,0,0,11
0,300,37,59,11
0,180,0,0,11
0,28,40,0,11
0,240,0,0,11
0,180,0,57,11
0,0,0,0,11
0,0,0,0,11
0,300,38,39,11
0,237,0,31,11
0,180,9,0,11
0,180,0,0,11
0,180,39,0,11
0,180,7,0,11
0,0,0,0,11
0,121,16,0,11
0,300,5,0,11
0,0,22,0,11
0,0,31,0,11
0,300,0,0,11
0,240,0,42,11
0,222,22,0,11
0,240,0,0,11
0,101,0,0,11
0,0,25,0,11
0,300,26,0,11
0,300,10,0,11
0,0,24,0,11
0,180,7,0,11
0,141,0,0,11
0,180,56,0,11
0,180,0,20,11
0,56,17,0,11
0,180,0,0,11
0,240,0,0,11
0,180,51,0,11
0,180,0,0,11
0,240,30,0,11
0,63,6,0,11
0,180,0,0,11
